SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,distance_to_bart_miles,within_0_5_miles_bart,distance_to_quality_school_miles,nearest_quality_school_name,nearest_quality_school_quality_distance,nearest_quality_school_quality_level,within_2_miles_quality_school,within_0_5_mile_quality_school,within_1_mile_quality_school,price_num,grade,holc_grade,holc_color,is_HOLC_A,is_HOLC_B,is_HOLC_C,is_HOLC_D,is_HOLC_red,sale_date,sale_year,year_built,sale_year_num,age_at_sale,dist_to_grocery_miles,dist_to_retail_dining_miles,dist_to_shopping_center_miles,dist_to_hiking_miles,dist_to_waterfront_miles,dist_to_employer_industrial_miles,dist_to_employer_pixar_miles,dist_to_employer_downtown_miles,dist_to_employer_college_miles,zip_code
PAST SALE,October-6-2023,Townhouse,1241 Pine St,Oakland,CA,94607,610000,2,2,OAKLAND WEST,1341,NA,2009,NA,455,434,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1241-Pine-St-94607/home/28696870,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039210,N,Y,37.8128725,-122.3004454,0.6226020192191084,0,1.0557725955536914,Yu Ming Charter,91.65,5,1,0,0,610000,D,D,red,0,0,0,1,1,2023-10-06,2023,2009,2023,14,2.1685050816683966,2.5166843583003367,1.5018175717905506,5.468179413577106,1.8144011916532767,0.6362531813593657,1.6453583701797105,1.8809977514180953,4.509183682322351,94607
PAST SALE,May-26-2022,Townhouse,4622 Redwood Rd,Oakland,CA,94619,1250000,3,2.5,REDWOOD HEIGHTS,2102,1903,1993,NA,595,425,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4622-Redwood-Rd-94619/home/563502,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40988020,N,Y,37.7936963,-122.1761255,2.9280020563566094,0,0.6006117935758941,Redwood Heights Elementary,41,5,1,0,1,1250000,C,C,yellow,0,0,1,0,0,2022-05-26,2022,1993,2022,29,3.882500428024861,3.0250321982306194,5.718971133739351,1.2211874291231732,5.46844755743221,5.485981395406368,6.459712132467184,4.912098276911728,6.935047611990979,94619
PAST SALE,NA,Condo/Co-op,3800 Maybelle Ave,Oakland,CA,94619,658000,2,2,NA,1031,NA,1981,NA,638,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/3800-Maybelle-Ave-94619/home/547142,NA,NA,N,Y,37.7900188,-122.1931902,1.9888934685221265,0,0.6172591980357784,Redwood Heights Elementary,41,5,1,0,1,658000,C,C,yellow,0,0,1,0,0,NA,NA,1981,NA,NA,3.1049889202350363,2.790661743462851,4.77857251422765,1.3997105141447677,4.548534606713964,4.69221273150603,5.752500227447877,4.080120191514304,6.574619403927655,94619
PAST SALE,December-13-2023,Townhouse,63 Sereno Cir,Oakland,CA,94619,840000,2,2,CRESTMONT,1220,2052,1972,NA,689,456,Sold,NA,NA,https://www.redfin.com/CA/Oakland/63-Sereno-Cir-94619/home/565035,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41043767,N,Y,37.7947277,-122.1769323,2.921312240628311,0,0.5345176730418432,Redwood Heights Elementary,41,5,1,0,1,840000,C,C,yellow,0,0,1,0,0,2023-12-13,2023,1972,2023,51,3.8202677832672864,2.9418353303464535,5.67949382753986,1.1377658267901842,5.42378407374542,5.541612656249051,6.3901055390663535,4.854278209433861,6.85235823488863,94619
PAST SALE,March-24-2022,Townhouse,30 Covent Ln,Oakland,CA,94608,770000,2,2,Oakland,1350,728,2005,NA,570,255,Sold,NA,NA,https://www.redfin.com/CA/Oakland/30-Covent-Ln-94608/home/17187273,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40982409,N,Y,37.822417,-122.287996,1.2317598414688964,0,0.42356643109356357,Yu Ming Charter,91.65,5,1,1,1,770000,D,D,red,0,0,0,1,1,2022-03-24,2022,2005,2022,17,1.6222109184450106,1.583559595649083,0.795555410757024,4.552214734822024,2.009297643299924,1.2669721742194753,0.7463961331450378,1.5509363006527357,3.608905646704752,94608
PAST SALE,January-28-2021,Townhouse,3800 Maybelle Ave #18,Oakland,CA,94619,585000,2,1.5,LAUREL DISTRICT,1031,18560,1981,NA,567,420,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3800-Maybelle-Ave-94619/unit-18/home/1744289,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931865,N,Y,37.7900188,-122.1931902,1.9888934685221265,0,0.6172591980357784,Redwood Heights Elementary,41,5,1,0,1,585000,C,C,yellow,0,0,1,0,0,2021-01-28,2021,1981,2021,40,3.1049889202350363,2.790661743462851,4.77857251422765,1.3997105141447677,4.548534606713964,4.69221273150603,5.752500227447877,4.080120191514304,6.574619403927655,94619
PAST SALE,November-14-2020,Townhouse,403 41st St,Oakland,CA,94609,1150000,3,3.5,TEMESCAL,1895,NA,2006,NA,607,470,Sold,NA,NA,https://www.redfin.com/CA/Oakland/403-41st-St-94609/unit-B/home/12116388,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40923219,N,Y,37.8291561,-122.2599122,0.3902996511890618,1,1.3698607211084477,Peralta Elementary,34.25,4,1,0,0,1150000,C,C,yellow,0,0,1,0,0,2020-11-14,2020,2006,2020,14,0.5846489941060212,0.41256114127230525,1.7688660045634204,2.9962606721432103,2.532905794773766,2.5278657457019835,1.3203585904169803,1.425971432503971,2.788730192814959,94609
PAST SALE,July-31-2023,Townhouse,30 Spy Glass Hl,Oakland,CA,94618,1350000,3,2,HILLER HIGHLANDS,1520,1314,1994,NA,888,498,Sold,NA,NA,https://www.redfin.com/CA/Oakland/30-Spy-Glass-Hl-94618/home/788094,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41030704,N,Y,37.8541046,-122.2288052,1.3881160377175585,0,0.8064321419252157,Chabot Elementary,40.9,4,1,0,1,1350000,NA,NA,NA,0,0,0,0,0,2023-07-31,2023,1994,2023,29,1.4272358743304103,1.3342058908398182,3.7223339274641054,0.7915991728395178,4.844813899348693,4.868544099905036,3.341016650101109,3.6752751593484994,1.9796739492340227,94618
PAST SALE,November-19-2021,Townhouse,27 Town Square Pl,Oakland,CA,94603,610000,3,2,DURANT SQUARE,1235,3868,1993,NA,494,168,Sold,NA,NA,https://www.redfin.com/CA/Oakland/27-Town-Square-Pl-94603/home/843966,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968288,N,Y,37.741464,-122.1700593,1.4516963234069802,0,0.9770409437406353,Francophone Charter School Of Oakland,10.1,4,1,0,1,610000,D,D,red,0,0,0,1,1,2021-11-19,2021,1993,2021,28,1.5662813786055259,6.249746986426953,3.7002268468744277,4.782091710945396,6.874552802073948,2.5349429338227343,8.843901676666773,6.926937110462258,10.102768909192873,94603
PAST SALE,April-23-2021,Townhouse,25 Moss Ln,Emeryville,CA,94608,660000,2,1.5,WEST OAKLAND,1135,728,2005,NA,581,225,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/25-Moss-Ln-94608/home/17187156,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40941630,N,Y,37.8223962,-122.2879063,1.2277611800793469,0,0.41901620629280595,Yu Ming Charter,91.65,5,1,1,1,660000,D,D,red,0,0,0,1,1,2021-04-23,2021,2005,2021,16,1.6171471661700278,1.580159103644225,0.7982478457291204,4.548568864484239,2.0063800547936035,1.2670203843692873,0.7462380214757984,1.5463094818011325,3.6080893303542996,94608
PAST SALE,September-15-2021,Townhouse,1024 Santa Maria Ct,Oakland,CA,94601,625000,3,2,JINGLETOWN,1306,1458,1997,NA,479,362,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1024-Santa-Maria-Ct-94601/home/1457787,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40958358,N,Y,37.7769749,-122.2325539,0.47940734756376624,1,0.45719336498441865,Downtown Charter Academy,51.05,5,1,1,1,625000,D,D,red,0,0,0,1,1,2021-09-15,2021,1997,2021,24,2.355869067126143,2.3993856330016454,2.756557527571279,3.3866792649943753,2.6878014060156885,2.840251161279282,4.754300088403644,2.7904477146593702,6.559706572969212,94601
PAST SALE,May-7-2021,Townhouse,6017 Old Quarry Loop,Oakland,CA,94605,700000,2,3,OAKLAND HILLS,1476,1307,2006,NA,474,425,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6017-Old-Quarry-Loop-94605/home/12115172,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40942139,N,Y,37.7779256,-122.1643952,2.4389480838160296,0,1.1878378801037053,Oakland Unity High,0.6999999999999993,4,1,0,0,700000,NA,NA,NA,0,0,0,0,0,2021-05-07,2021,2006,2021,15,4.060243803982314,4.280468687449154,5.739646428808137,2.4837684838868936,6.219902525894864,4.72390442746182,7.5314116975839545,5.843950291417699,8.181224630460935,94605
PAST SALE,December-29-2020,Townhouse,16 Treasure Hl,Oakland,CA,94618,1100000,2,2.5,HILLER HIGHLANDS,1776,2204,1993,NA,619,380,Sold,NA,NA,https://www.redfin.com/CA/Oakland/16-Treasure-Hl-94618/home/1577875,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40928286,N,Y,37.8557526,-122.2292022,1.4263345445861957,0,0.8273528368555972,Chabot Elementary,40.9,4,1,0,1,1100000,A,A,green,1,0,0,0,0,2020-12-29,2020,1993,2020,27,1.459062707022315,1.349758498560693,3.747505024648673,0.8284701961432092,4.93007094392112,4.951340533421232,3.3738896509943297,3.761761939313546,1.9020271482956248,94618
PAST SALE,March-31-2025,Townhouse,4493 Montgomery St #6,Oakland,CA,94611,1208999,2,2.5,PIEDMONT AVENUE,1757,35119,1983,NA,688,500,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4493-Montgomery-St-94611/unit-6/home/1914464,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41088336,N,Y,37.832907,-122.2473867,0.8451633424840601,0,0.9479161319593286,Hillcrest,46.35,4,1,0,1,1208999,C,C,yellow,0,0,1,0,0,2025-03-31,2025,1983,2025,42,0.8367160637177341,0.8766145266712086,2.426808707794975,2.290395813044225,3.0659077573802116,3.087394975526596,1.9813821633813298,1.8991271928702314,2.612961268859541,94611
PAST SALE,December-11-2020,Townhouse,9729 Hillgrade Ct,Oakland,CA,94603,400000,2,1,OAKLAND,1064,1313,1984,NA,376,331,Sold,NA,NA,https://www.redfin.com/CA/Oakland/9729-Hillgrade-Ct-94603/home/594526,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40926104,N,Y,37.7500311,-122.1598844,1.9521654196694995,0,0.1690285248439705,Francophone Charter School Of Oakland,10.1,4,1,1,1,400000,C,C,yellow,0,0,1,0,0,2020-12-11,2020,1984,2020,36,2.3494207794506106,6.056444578542753,3.8810134622492187,4.351873042590713,7.070705591298211,3.342945671663701,8.848879857823198,6.988322100039264,9.88257111698049,94603
PAST SALE,August-11-2023,Townhouse,6500 Bayview,Oakland,CA,94605,935000,4,3,OAKLAND HILLS,2349,2191,2015,NA,398,608,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6500-Bayview-Dr-94605/home/22647627,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41032642,N,Y,37.7790966,-122.1618545,2.5956367069432984,0,1.3429308515320246,Oakland Unity High,0.6999999999999993,4,1,0,0,935000,NA,NA,NA,0,0,0,0,0,2023-08-11,2023,2015,2023,8,4.173125432037164,4.299650942243327,5.76728170848271,2.4842255836237057,6.34178025201553,4.86174829264542,7.611947216257332,5.944891458711197,8.208026945045654,94605
PAST SALE,February-25-2025,Townhouse,79 Anair Way,Oakland,CA,94605,700000,3,2.5,OAKLAND,1478,1436,1986,NA,474,478,Sold,NA,NA,https://www.redfin.com/CA/Oakland/79-Anair-Way-94605/home/1681378,MLSListings,ML81990582,N,Y,37.7504527,-122.1538283,2.0165145176262573,0,0.1993237679730824,Francophone Charter School Of Oakland,10.1,4,1,1,1,700000,C,C,yellow,0,0,1,0,0,2025-02-25,2025,1986,2025,39,2.5578875680318727,6.189198675488917,3.7638227513610047,4.445027877513318,7.357263082935562,3.61442146412365,9.085739569898534,7.243818185227147,10.044196504913787,94605
PAST SALE,December-10-2021,Townhouse,908 Erie St,Oakland,CA,94610,1900000,4,3,LAKESHORE/GRAND,2389,4000,1924,NA,795,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/908-Erie-St-94610/home/689091,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40972789,N,Y,37.8133493,-122.2413817,1.526037396144613,0,0.6373530366467728,Cleveland Elementary,17.25,4,1,0,1,1900000,B,B,blue,0,1,0,0,0,2021-12-10,2021,1924,2021,97,0.2917511288394904,0.2429670922224358,2.728167314948845,3.0267644892359704,2.2937876803892223,2.3779249104621156,2.6674440395566794,1.2771988253391988,4.003340042739268,94610
PAST SALE,July-28-2025,Townhouse,31 Turtle Creek St,Oakland,CA,94605,790000,3,2.5,SEQUOYAH HEIGHTS,1636,2321,1977,NA,483,640,Sold,NA,NA,https://www.redfin.com/CA/Oakland/31-Turtle-Creek-St-94605/home/603838,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41098816,N,Y,37.7668999,-122.129593,3.551661423270777,0,1.8550753470677495,Francophone Charter School Of Oakland,10.1,4,1,0,0,790000,B,B,blue,0,1,0,0,0,2025-07-28,2025,1977,2025,48,4.277765189079416,6.112379537850426,4.595375006361405,4.265987416108336,8.23946634952243,5.358417466023358,9.562015652026433,7.89161772267572,10.023323557050615,94605
PAST SALE,September-20-2021,Townhouse,4674 Redwood Rd,Oakland,CA,94619,1050000,3,2.5,LEONA PARK VILLA,2102,1961,1993,NA,500,425,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4674-Redwood-Rd-94619/home/835595,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40965354,N,Y,37.794105,-122.175264,2.982686971968764,0,0.6345103025900045,Redwood Heights Elementary,41,5,1,0,1,1050000,C,C,yellow,0,0,1,0,0,2021-09-20,2021,1993,2021,28,3.9196723625821286,3.0325916449239205,5.767584611523835,1.2182408787305838,5.515128116725762,5.526858761127,6.490826766570843,4.952198826984528,6.944725090258917,94619
PAST SALE,April-8-2021,Townhouse,127 Ironwood,Oakland,CA,94605,810000,3,2.5,SEQUOYAH HEIGHTS,1636,3166,1977,NA,495,478,Sold,NA,NA,https://www.redfin.com/CA/Oakland/127-Ironwood-94605/home/1801350,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40937162,N,Y,37.764288,-122.128029,3.438044065145445,0,1.8309388052918114,Francophone Charter School Of Oakland,10.1,4,1,0,0,810000,NA,NA,NA,0,0,0,0,0,2021-04-08,2021,1977,2021,44,4.204537397117257,6.299246420779611,4.412638287162337,4.452932210619669,8.36637639074049,5.31377688726717,9.723759371645466,8.038521618338363,10.211628130089325,94605
PAST SALE,February-23-2024,Townhouse,1030 36th St,Emeryville,CA,94608,675000,3,2.5,EMERYVILLE BORDR,1428,NA,2015,NA,473,133,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/1030-36th-St-94608/home/112885452,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41048549,N,Y,37.8271387,-122.2777441,0.5981659379775713,0,0.6646075511415158,Yu Ming Charter,91.65,5,1,0,1,675000,D,D,red,0,0,0,1,1,2024-02-23,2024,2015,2024,9,1.1373571494231962,0.9362723799954207,0.8872196441144707,3.9051144225641616,2.2323280302729316,1.7960120624521785,0.5015690463777273,1.4723026645233568,3.094304951352987,94608
PAST SALE,April-22-2021,Townhouse,981 24th St,Oakland,CA,94607,880000,2,2.5,WEST OAKLAND,1471,NA,2019,NA,598,177,Sold,NA,NA,https://www.redfin.com/CA/Oakland/981-24th-St-94607/home/167188544,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40942452,N,Y,37.8162895,-122.2800082,0.821147229884951,0,0.18439063844782214,Yu Ming Charter,91.65,5,1,1,1,880000,D,D,red,0,0,0,1,1,2021-04-22,2021,2019,2021,2,1.0757765912311774,1.5521508014387118,1.3547323662086788,4.404270215573187,1.4952492476948316,1.1254125463636149,1.1496223744444436,0.9445049401601858,3.8456507406182157,94607
PAST SALE,June-23-2021,Townhouse,10881 Packard St #166,Oakland,CA,94603,623796,2,2.5,DURANT SQUARE,1450,NA,2002,NA,430,368,Sold,NA,NA,https://www.redfin.com/CA/Oakland/10881-Packard-St-94603/unit-166/home/978574,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40949290,N,Y,37.7378306,-122.1621658,1.111310774514537,0,0.9722842643683195,Francophone Charter School Of Oakland,10.1,4,1,0,1,623796,NA,NA,NA,0,0,0,0,0,2021-06-23,2021,2002,2021,19,1.5945248569326522,6.722021385411732,3.2350958575807076,5.1220129778467065,7.373221206213492,2.7426822627084944,9.326228422851557,7.415783825992002,10.53382827840076,94603
PAST SALE,April-19-2024,Townhouse,1854 Grand View Dr,Oakland,CA,94618,1520000,3,3,HILLER HIGHLANDS,1994,2240,1995,NA,762,470,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1854-Grand-View-Dr-94618/home/1590626,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41053264,N,Y,37.8563219,-122.2280339,1.5012265031425067,0,0.901802068341546,Chabot Elementary,40.9,4,1,0,1,1520000,A,A,green,1,0,0,0,0,2024-04-19,2024,1995,2024,29,1.5338746802251633,1.4234068271882845,3.8217716544962457,0.7756725724830363,4.996977255694642,5.019238267983662,3.448649196842882,3.8280894209034493,1.938668773268571,94618
PAST SALE,April-15-2024,Townhouse,4446 Clarewood Dr,Oakland,CA,94618,900000,2,2.5,ROCKRIDGE,1287,20466,1976,NA,699,375,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4446-Clarewood-Dr-94618/home/1965117,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41052953,N,Y,37.8396168,-122.2352169,0.9469737944432952,0,0.1401789838829894,Hillcrest,46.35,4,1,1,1,900000,B,B,blue,0,1,0,0,0,2024-04-15,2024,1976,2024,48,1.0336660550160024,1.1269568632792288,3.1189710008924765,1.4823686925825628,3.819458391674064,3.8531936945567464,2.6884812130680054,2.6489088642577876,2.4511568206206196,94618
PAST SALE,September-17-2021,Townhouse,9457 Macarthur Blvd,Oakland,CA,94605,620000,3,3,TOLER HEIGHTS,1688,1216,2007,NA,367,159,Sold,NA,NA,https://www.redfin.com/CA/Oakland/9457-MacArthur-Blvd-94605/home/17186926,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40962703,N,Y,37.7519678,-122.1606459,1.941528245910412,0,0.1880221289633789,Francophone Charter School Of Oakland,10.1,4,1,1,1,620000,C,C,yellow,0,0,1,0,0,2021-09-17,2021,2007,2021,14,2.4453584996233704,5.9184451149770645,4.018776052293092,4.2118269282638146,6.9753829697418555,3.4035544027305686,8.731027610225668,6.87720854483381,9.74797582532695,94605
PAST SALE,December-21-2023,Townhouse,6519 Bayview Dr,Oakland,CA,94605,950000,4,3.5,OAKLAND HILLS,2513,2329,2016,NA,378,640,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6519-Bayview-Dr-94605/home/22656369,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41044614,N,Y,37.7779929,-122.1615799,2.5559796805018498,0,1.3384397320037127,Oakland Unity High,0.6999999999999993,4,1,0,0,950000,NA,NA,NA,0,0,0,0,0,2023-12-21,2023,2016,2023,7,4.103608323093424,4.369014544951915,5.6904131886794636,2.556869197907694,6.370100469220174,4.802901970141482,7.6624033532232785,5.985678770316556,8.275903321487794,94605
PAST SALE,NA,Condo/Co-op,4170 Emerald St,Oakland,CA,94609,730000,1,1,NA,702,NA,1953,NA,1040,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/4170-Emerald-St-94609/home/28697252,NA,NA,N,Y,37.830321,-122.2561277,0.6028899047071778,0,1.2963409927727612,Peralta Elementary,34.25,4,1,0,0,730000,C,C,yellow,0,0,1,0,0,NA,NA,1953,NA,NA,0.578988457530733,0.48686388524127666,1.9619740561233743,2.780368776252833,2.6861210748691864,2.6901904208731144,1.5130819067850414,1.5500150066099043,2.7139817646420044,94609
PAST SALE,May-4-2021,Townhouse,471 Jean St Unit C,Oakland,CA,94610,1110000,2,2,GRAND LAKE,1151,933,2019,NA,964,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/471-Jean-St-94610/unit-C/home/167190527,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40942233,N,Y,37.8152057,-122.2505663,1.090832106007555,0,0.8289508489638842,Cleveland Elementary,17.25,4,1,0,1,1110000,B,B,blue,0,1,0,0,0,2021-05-04,2021,2019,2021,2,0.5082430899945849,0.29065028035703266,2.4475107290851033,3.294126579097909,1.9867329703048286,2.0456150023159565,2.173758462887331,0.8597380869057808,3.783303314474885,94610
PAST SALE,March-22-2022,Townhouse,892 20th St,Oakland,CA,94607,725000,2,2,WEST OAKLAND,1130,756,2008,NA,642,385,Sold,NA,NA,https://www.redfin.com/CA/Oakland/892-20th-St-94607/home/22961243,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40979923,N,Y,37.8126414,-122.278868,0.6269018365203722,0,0.429774283946344,Yu Ming Charter,91.65,5,1,1,1,725000,D,D,red,0,0,0,1,1,2022-03-22,2022,2008,2022,14,0.9911407159946871,1.6948635880127374,1.607289581437528,4.506659606037412,1.2373550641642905,1.017718037722684,1.4087885161447722,0.7526617156612802,4.070691726521158,94607
PAST SALE,April-14-2022,Townhouse,9753 Hillgrade Ct,Oakland,CA,94603,460000,2,1,OAKLAND,1064,1595,1984,NA,432,340,Sold,NA,NA,https://www.redfin.com/CA/Oakland/9753-Hillgrade-Ct-94603/home/1970815,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40983473,N,Y,37.7498015,-122.1596872,1.9365996536918493,0,0.16972477933833505,Francophone Charter School Of Oakland,10.1,4,1,1,1,460000,C,C,yellow,0,0,1,0,0,2022-04-14,2022,1984,2022,38,2.341362173002595,6.075477505383201,3.861948993385918,4.370403258218986,7.087351000028966,3.3404509323519758,8.867351629680293,7.006313036351041,9.9017451761991,94603
PAST SALE,February-25-2021,Townhouse,133 Temescal Cir,Emeryville,CA,94608,660000,2,1.5,EMERYVILLE,1176,NA,1981,NA,561,521,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/133-Temescal-Cir-94608/home/1817802,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40934411,N,Y,37.8360884,-122.2858502,1.133708462783298,0,1.2489127130733617,Yu Ming Charter,91.65,5,1,0,0,660000,D,D,red,0,0,0,1,1,2021-02-25,2021,1981,2021,40,1.3288057623428817,1.2340883242901508,0.3724265984181055,4.0802698921953064,2.896819536560056,2.2109938619547878,0.2637833478396649,2.2294079733395478,2.7233367549504246,94608
PAST SALE,September-17-2021,Townhouse,4473 Montgomery St #2,Oakland,CA,94611,1425000,2,2.5,PIEDMONT AVENUE,1771,NA,1983,NA,805,450,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4473-Montgomery-St-94611/unit-2/home/605463,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40963124,N,Y,37.8326999,-122.2478557,0.8529873571755424,0,0.9771652866418625,Hillcrest,46.35,4,1,0,1,1425000,C,C,yellow,0,0,1,0,0,2021-09-17,2021,1983,2021,38,0.8188196818610415,0.8531760296858055,2.4015181644436763,2.3193736186643616,3.040506723686732,3.061302232200112,1.9557255053596938,1.8743711480189407,2.6205487024343483,94611
PAST SALE,May-12-2022,Townhouse,6315 Rocky Point Ct,Oakland,CA,94605,1300000,4,3.5,Not Listed,2513,2109,2013,NA,517,533,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6315-Rocky-Point-Ct-94605/home/22677384,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40985455,N,Y,37.7775041,-122.1621422,2.5106472492109293,0,1.301284942387241,Oakland Unity High,0.6999999999999993,4,1,0,0,1300000,NA,NA,NA,0,0,0,0,0,2022-05-12,2022,2013,2022,9,4.06284565067969,4.377183605110242,5.669088482750594,2.569891884350866,6.346228288470289,4.758316296593724,7.652497683135787,5.969151435540381,8.282047014372733,94605
PAST SALE,May-7-2024,Townhouse,496 60th St,Oakland,CA,94609,1225000,3,3,ROCKRIDGE,1565,779,2015,NA,783,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/496-60th-St-94609/home/95472919,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41056089,N,Y,37.8467319,-122.2607224,0.5314371743913205,0,0.1861473477520054,Peralta Elementary,34.25,4,1,1,1,1225000,D,D,red,0,0,0,1,1,2024-05-07,2024,2015,2024,9,0.4500778848170549,0.4801527668245165,1.9282694943050227,2.5719748196988697,3.6837362410734786,3.4362443544231875,1.5858637815776258,2.6286149048231606,1.5758666500363767,94609
PAST SALE,October-20-2021,Townhouse,1166 66th St,Emeryville,CA,94608,816000,2,1,NOBE,833,650,2017,NA,980,335,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/1166-66th-St-94608/home/167195433,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40967532,N,Y,37.8490319,-122.2875293,0.9874937091822091,0,1.5668980650191302,Peralta Elementary,34.25,4,1,0,0,816000,D,D,red,0,0,0,1,1,2021-10-20,2021,2017,2021,4,1.6247820612619037,1.6596442939640041,1.0973303104720196,4.004694417717488,3.793648252197797,3.0768972193980346,1.1496118158441906,3.0621432992183437,2.0875041785466335,94608
